Pore Volume of Water Injected,Pore Volume of Oil Produced,WaterCut,n,m,,
0.5,0.0891,-0.02732,5,7,,
0.6,0.0914,-0.02077,5,7,,
0.7,0.09326,-0.01561,5,7,,
0.8,0.09471,-0.01214,5,7,,
0.9,0.09585,-0.0099,5,7,,
1,0.09679,-0.00837,5,7,,
1.1,0.09759,-0.00723,5,7,,
1.2,0.09827,-0.00637,5,7,,
1.3,0.09883,-0.00569,5,7,,
1.4,0.09933,-0.0051,5,7,,
1.5,0.09977,-0.00457,5,7,,
1.6,0.10016,-0.00409,5,7,,
1.7,0.10051,-0.00364,5,7,,
1.8,0.10082,-0.00321,5,7,,
1.9,0.10111,-0.0028,5,7,,
2,0.10138,-0.0024,5,7,,
2.1,0.10162,-0.00206,5,7,,
2.2,0.10183,-0.00176,5,7,,
2.3,0.102,-0.00152,5,7,,
2.4,0.10216,-0.00132,5,7,,
2.5,0.10229,-0.00116,5,7,,
2.6,0.10241,-0.00101,5,7,,
2.7,0.10253,-0.00089,5,7,,
2.8,0.10263,-0.00078,5,7,,
2.9,0.10273,-0.00068,5,7,,
3,0.10281,-0.00061,5,7,,
3.1,0.10288,-0.00054,5,7,,
3.2,0.10296,-0.00048,5,7,,
3.3,0.10302,-0.00044,5,7,,
3.4,0.10307,-0.0004,5,7,,
3.5,0.10311,-0.00037,5,7,,
3.6,0.10316,-0.00034,5,7,,
3.7,0.10319,-0.00032,5,7,,
3.8,0.10322,-0.0003,5,7,,
3.9,0.10324,-0.00029,5,7,,
4,0.10327,-0.00027,5,7,,
4.1,0.10328,-0.00025,5,7,,
4.2,0.10329,-0.00023,5,7,,
4.3,0.1033,-0.00021,5,7,,
4.4,0.10331,-0.00019,5,7,,
4.5,0.10332,-0.00018,5,7,,
4.6,0.10332,-0.00016,5,7,,
4.7,0.10332,-0.00014,5,7,,
4.8,0.10332,-0.00012,5,7,,
4.9,0.10332,-0.00011,5,7,,
0.1,0,0,5,6.5,79,
0.2,0,0,5,6.5,,
0.3,0.04264,-0.93339,5,6.5,,
0.4,0.07883,-0.03527,5,6.5,,
0.5,0.0817,-0.02586,5,6.5,,
0.6,0.08388,-0.01965,5,6.5,,
0.7,0.08564,-0.01475,5,6.5,,
0.8,0.087,-0.01148,5,6.5,,
0.9,0.08807,-0.00937,5,6.5,,
1,0.08895,-0.00791,5,6.5,,
1.1,0.08971,-0.00681,5,6.5,,
1.2,0.09033,-0.00598,5,6.5,,
1.3,0.09086,-0.00531,5,6.5,,
1.4,0.09132,-0.00472,5,6.5,,
1.5,0.09174,-0.0042,5,6.5,,
1.6,0.09209,-0.00371,5,6.5,,
1.7,0.09242,-0.00326,5,6.5,,
1.8,0.09271,-0.00285,5,6.5,,
1.9,0.09297,-0.00245,5,6.5,,
2,0.09322,-0.00209,5,6.5,,
2.1,0.09343,-0.00179,5,6.5,,
2.2,0.09361,-0.00153,5,6.5,,
2.3,0.09376,-0.00133,5,6.5,,
2.4,0.09389,-0.00116,5,6.5,,
2.5,0.09401,-0.00102,5,6.5,,
2.6,0.09411,-0.0009,5,6.5,,
2.7,0.09421,-0.00079,5,6.5,,
2.8,0.0943,-0.0007,5,6.5,,
2.9,0.09439,-0.00061,5,6.5,,
3,0.09446,-0.00054,5,6.5,,
3.1,0.09452,-0.00048,5,6.5,,
3.2,0.09458,-0.00043,5,6.5,,
3.3,0.09463,-0.00038,5,6.5,,
3.4,0.09468,-0.00035,5,6.5,,
3.5,0.09471,-0.00032,5,6.5,,
3.6,0.09474,-0.00028,5,6.5,,
3.7,0.09476,-0.00026,5,6.5,,
3.8,0.09478,-0.00025,5,6.5,,
3.9,0.09478,-0.00023,5,6.5,,
4,0.0948,-0.0002,5,6.5,,
4.1,0.0948,-0.00018,5,6.5,,
4.2,0.09481,-0.00016,5,6.5,,
4.3,0.09481,-0.00014,5,6.5,,
4.4,0.09481,-0.00012,5,6.5,,
4.5,0.09481,-0.0001,5,6.5,,
4.6,0.09481,-8.00E-05,5,6.5,,
4.7,0.0948,-6.00E-05,5,6.5,,
4.8,0.0948,-3.00E-05,5,6.5,,
4.9,0.09479,-1.00E-05,5,6.5,,
0.1,0,0,5,6,80,
0.2,0,0,5,6,,
0.3,0.03498,-0.93079,5,6,,
0.4,0.07095,-0.03346,5,6,,
0.5,0.07368,-0.02439,5,6,,
0.6,0.07574,-0.01835,5,6,,
0.7,0.07739,-0.01374,5,6,,
0.8,0.07865,-0.01074,5,6,,
0.9,0.07965,-0.00881,5,6,,
1,0.08047,-0.00745,5,6,,
1.1,0.08117,-0.0064,5,6,,
1.2,0.08175,-0.0056,5,6,,
1.3,0.08223,-0.00493,5,6,,
1.4,0.08266,-0.00434,5,6,,
1.5,0.08305,-0.0038,5,6,,
1.6,0.08338,-0.0033,5,6,,
1.7,0.08368,-0.00285,5,6,,
1.8,0.08394,-0.00244,5,6,,
1.9,0.08418,-0.00208,5,6,,
2,0.08439,-0.00178,5,6,,
2.1,0.08457,-0.00153,5,6,,
2.2,0.08472,-0.00132,5,6,,
2.3,0.08485,-0.00115,5,6,,
2.4,0.08497,-0.00101,5,6,,
2.5,0.08506,-0.0009,5,6,,
2.6,0.08515,-0.00079,5,6,,
2.7,0.08524,-0.0007,5,6,,
2.8,0.08532,-0.00062,5,6,,
2.9,0.0854,-0.00054,5,6,,
3,0.08546,-0.00048,5,6,,
3.1,0.08551,-0.00042,5,6,,
3.2,0.08556,-0.00037,5,6,,
3.3,0.08559,-0.00033,5,6,,
3.4,0.08562,-0.0003,5,6,,
3.5,0.08563,-0.00027,5,6,,
3.6,0.08565,-0.00023,5,6,,
3.7,0.08566,-0.00021,5,6,,
3.8,0.08567,-0.00019,5,6,,
3.9,0.08566,-0.00017,5,6,,
4,0.08567,-0.00014,5,6,,
4.1,0.08566,-0.00011,5,6,,
4.2,0.08566,-9.00E-05,5,6,,
4.3,0.08566,-6.00E-05,5,6,,
4.4,0.08566,-3.00E-05,5,6,,
4.5,0.08566,-1.11E-16,5,6,,
4.6,0.08565,3.00E-05,5,6,,
4.7,0.08564,5.00E-05,5,6,,
4.8,0.08563,8.00E-05,5,6,,
4.9,0.08562,0.00011,5,6,,
0.1,0,0,5,5.5,81,
0.2,0,0,5,5.5,,
0.3,0.02664,-0.928,5,5.5,,
0.4,0.06239,-0.03137,5,5.5,,
0.5,0.06495,-0.02276,5,5.5,,
0.6,0.06688,-0.01705,5,5.5,,
0.7,0.0684,-0.01274,5,5.5,,
0.8,0.06957,-0.00998,5,5.5,,
0.9,0.07049,-0.00819,5,5.5,,
1,0.07125,-0.00691,5,5.5,,
1.1,0.07189,-0.00592,5,5.5,,
1.2,0.07242,-0.00515,5,5.5,,
1.3,0.07286,-0.0045,5,5.5,,
1.4,0.07325,-0.00391,5,5.5,,
1.5,0.07361,-0.00338,5,5.5,,
1.6,0.07392,-0.00289,5,5.5,,
1.7,0.07419,-0.00246,5,5.5,,
1.8,0.07442,-0.0021,5,5.5,,
1.9,0.07462,-0.00179,5,5.5,,
2,0.0748,-0.00153,5,5.5,,
2.1,0.07495,-0.00132,5,5.5,,
2.2,0.07508,-0.00114,5,5.5,,
2.3,0.07519,-0.001,5,5.5,,
2.4,0.07529,-0.00088,5,5.5,,
2.5,0.07538,-0.00078,5,5.5,,
2.6,0.07545,-0.00069,5,5.5,,
2.7,0.07553,-0.0006,5,5.5,,
2.8,0.07559,-0.00053,5,5.5,,
2.9,0.07566,-0.00045,5,5.5,,
3,0.0757,-0.00039,5,5.5,,
3.1,0.07574,-0.00034,5,5.5,,
3.2,0.07577,-0.00029,5,5.5,,
3.3,0.07579,-0.00025,5,5.5,,
3.4,0.0758,-0.00022,5,5.5,,
3.5,0.07581,-0.00019,5,5.5,,
3.6,0.07582,-0.00015,5,5.5,,
3.7,0.07582,-0.00013,5,5.5,,
3.8,0.07581,-1.00E-04,5,5.5,,
3.9,0.07581,-8.00E-05,5,5.5,,
4,0.07581,-5.00E-05,5,5.5,,
4.1,0.0758,-2.00E-05,5,5.5,,
4.2,0.07579,1.00E-05,5,5.5,,
4.3,0.07578,5.00E-05,5,5.5,,
4.4,0.07578,8.00E-05,5,5.5,,
4.5,0.07577,0.00011,5,5.5,,
4.6,0.07576,0.00014,5,5.5,,
4.7,0.07575,0.00016,5,5.5,,
4.8,0.07574,0.00019,5,5.5,,
4.9,0.07572,0.00022,5,5.5,,
0.1,0,0,5,5,82,
0.2,0,0,5,5,,
0.3,0.01751,-0.92499,5,5,,
0.4,0.05302,-0.02905,5,5,,
0.5,0.05539,-0.02099,5,5,,
0.6,0.05717,-0.01571,5,5,,
0.7,0.05857,-0.01172,5,5,,
0.8,0.05964,-0.00917,5,5,,
0.9,0.06048,-0.00751,5,5,,
1,0.06117,-0.00632,5,5,,
1.1,0.06176,-0.00539,5,5,,
1.2,0.06223,-0.00466,5,5,,
1.3,0.06263,-0.00404,5,5,,
1.4,0.06299,-0.00347,5,5,,
1.5,0.06331,-0.00296,5,5,,
1.6,0.06358,-0.0025,5,5,,
1.7,0.06382,-0.00211,5,5,,
1.8,0.06402,-0.0018,5,5,,
1.9,0.06419,-0.00155,5,5,,
2,0.06434,-0.00132,5,5,,
2.1,0.06448,-0.00114,5,5,,
2.2,0.06459,-0.00098,5,5,,
2.3,0.06468,-0.00086,5,5,,
2.4,0.06477,-0.00075,5,5,,
2.5,0.06484,-0.00066,5,5,,
2.6,0.0649,-0.00057,5,5,,
2.7,0.06496,-0.00049,5,5,,
2.8,0.06501,-0.00042,5,5,,
2.9,0.06506,-0.00035,5,5,,
3,0.06509,-0.0003,5,5,,
3.1,0.06511,-0.00025,5,5,,
3.2,0.06513,-0.00021,5,5,,
3.3,0.06514,-0.00017,5,5,,
3.4,0.06514,-0.00014,5,5,,
3.5,0.06514,-1.00E-04,5,5,,
3.6,0.06514,-7.00E-05,5,5,,
3.7,0.06514,-4.00E-05,5,5,,
3.8,0.06513,-1.00E-05,5,5,,
3.9,0.06512,1.00E-05,5,5,,
4,0.06512,5.00E-05,5,5,,
4.1,0.0651,8.00E-05,5,5,,
4.2,0.06509,0.00011,5,5,,
4.3,0.06508,0.00015,5,5,,
4.4,0.06507,0.00018,5,5,,
4.5,0.06506,0.0002,5,5,,
4.6,0.06504,0.00023,5,5,,
4.7,0.06503,0.00025,5,5,,
4.8,0.06501,0.00028,5,5,,
4.9,0.06498,0.00029,5,5,,
0.1,0,0,5,4.5,83,
0.2,0,0,5,4.5,,
0.3,0.00744,-0.92169,5,4.5,,
0.4,0.0427,-0.02653,5,4.5,,
0.5,0.04486,-0.01909,5,4.5,,
0.6,0.04647,-0.01428,5,4.5,,
0.7,0.04775,-0.01064,5,4.5,,
0.8,0.04872,-0.00832,5,4.5,,
0.9,0.04947,-0.0068,5,4.5,,
1,0.0501,-0.0057,5,4.5,,
1.1,0.05062,-0.00484,5,4.5,,
1.2,0.05104,-0.00416,5,4.5,,
1.3,0.05139,-0.00357,5,4.5,,
1.4,0.05172,-0.00304,5,4.5,,
1.5,0.05201,-0.00255,5,4.5,,
1.6,0.05225,-0.00214,5,4.5,,
1.7,0.05245,-0.00181,5,4.5,,
1.8,0.05261,-0.00155,5,4.5,,
1.9,0.05276,-0.00133,5,4.5,,
2,0.05289,-0.00114,5,4.5,,
2.1,0.05301,-0.00098,5,4.5,,
2.2,0.0531,-0.00084,5,4.5,,
2.3,0.05318,-0.00073,5,4.5,,
2.4,0.05326,-0.00063,5,4.5,,
2.5,0.05331,-0.00054,5,4.5,,
2.6,0.05336,-0.00047,5,4.5,,
2.7,0.05341,-0.00039,5,4.5,,
2.8,0.05344,-0.00033,5,4.5,,
2.9,0.05347,-0.00027,5,4.5,,
3,0.05349,-0.00022,5,4.5,,
3.1,0.0535,-0.00018,5,4.5,,
3.2,0.05352,-0.00013,5,4.5,,
3.3,0.05352,-9.00E-05,5,4.5,,
3.4,0.05352,-6.00E-05,5,4.5,,
3.5,0.05351,-3.00E-05,5,4.5,,
3.6,0.05351,1.00E-05,5,4.5,,
3.7,0.05351,4.00E-05,5,4.5,,
3.8,0.0535,7.00E-05,5,4.5,,
3.9,0.05348,9.00E-05,5,4.5,,
4,0.05348,0.00013,5,4.5,,
4.1,0.05346,0.00016,5,4.5,,
4.2,0.05345,0.00018,5,4.5,,
4.3,0.05343,0.00022,5,4.5,,
4.4,0.05342,0.00024,5,4.5,,
4.5,0.0534,0.00026,5,4.5,,
4.6,0.05337,0.00028,5,4.5,,
4.7,0.05335,0.0003,5,4.5,,
4.8,0.05332,0.00031,5,4.5,,
4.9,0.05329,0.00032,5,4.5,,
0.1,0,0,5,4,84,
0.2,0,0,5,4,,
0.3,0,0,5,4,,
0.4,0.03122,-0.0238,5,4,,
0.5,0.03316,-0.01707,5,4,,
0.6,0.0346,-0.01277,5,4,,
0.7,0.03574,-0.0095,5,4,,
0.8,0.0366,-0.00744,5,4,,
0.9,0.03728,-0.00608,5,4,,
1,0.03783,-0.00509,5,4,,
1.1,0.03829,-0.00431,5,4,,
1.2,0.03867,-0.00368,5,4,,
1.3,0.03898,-0.00313,5,4,,
1.4,0.03928,-0.00263,5,4,,
1.5,0.03953,-0.00219,5,4,,
1.6,0.03974,-0.00184,5,4,,
1.7,0.03991,-0.00157,5,4,,
1.8,0.04005,-0.00135,5,4,,
1.9,0.04017,-0.00117,5,4,,
2,0.04029,-0.001,5,4,,
2.1,0.04039,-0.00086,5,4,,
2.2,0.04048,-0.00073,5,4,,
2.3,0.04055,-0.00063,5,4,,
2.4,0.04061,-0.00054,5,4,,
2.5,0.04065,-0.00047,5,4,,
2.6,0.04069,-0.0004,5,4,,
2.7,0.04072,-0.00034,5,4,,
2.8,0.04075,-0.00028,5,4,,
2.9,0.04078,-0.00023,5,4,,
3,0.04079,-0.00018,5,4,,
3.1,0.0408,-0.00014,5,4,,
3.2,0.04081,-9.00E-05,5,4,,
3.3,0.04081,-5.00E-05,5,4,,
3.4,0.04082,-2.00E-05,5,4,,
3.5,0.04081,2.00E-05,5,4,,
3.6,0.04081,5.00E-05,5,4,,
3.7,0.0408,8.00E-05,5,4,,
3.8,0.04079,0.00011,5,4,,
3.9,0.04078,0.00013,5,4,,
4,0.04077,0.00016,5,4,,
4.1,0.04075,0.00019,5,4,,
4.2,0.04073,0.00021,5,4,,
4.3,0.04071,0.00023,5,4,,
4.4,0.0407,0.00025,5,4,,
4.5,0.04067,0.00026,5,4,,
4.6,0.04065,0.00027,5,4,,
4.7,0.04062,0.00028,5,4,,
4.8,0.0406,0.00029,5,4,,
4.9,0.04057,0.0003,5,4,,
0.1,0,0,5,3.5,85,
0.2,0,0,5,3.5,,
0.3,0,0,5,3.5,,
0.4,0.01834,-0.02088,5,3.5,,
0.5,0.02004,-0.01496,5,3.5,,
0.6,0.02131,-0.01118,5,3.5,,
0.7,0.02231,-0.00835,5,3.5,,
0.8,0.02307,-0.00658,5,3.5,,
0.9,0.02367,-0.0054,5,3.5,,
1,0.02415,-0.00454,5,3.5,,
1.1,0.02456,-0.00385,5,3.5,,
1.2,0.0249,-0.00327,5,3.5,,
1.3,0.02519,-0.00276,5,3.5,,
1.4,0.02545,-0.0023,5,3.5,,
1.5,0.02568,-0.00193,5,3.5,,
1.6,0.02585,-0.00165,5,3.5,,
1.7,0.02601,-0.00143,5,3.5,,
1.8,0.02613,-0.00126,5,3.5,,
1.9,0.02625,-0.0011,5,3.5,,
2,0.02636,-0.00094,5,3.5,,
2.1,0.02646,-0.00082,5,3.5,,
2.2,0.02654,-0.0007,5,3.5,,
2.3,0.02661,-0.00061,5,3.5,,
2.4,0.02666,-0.00054,5,3.5,,
2.5,0.0267,-0.00048,5,3.5,,
2.6,0.02673,-0.00042,5,3.5,,
2.7,0.02676,-0.00037,5,3.5,,
2.8,0.02679,-0.00031,5,3.5,,
2.9,0.02683,-0.00026,5,3.5,,
3,0.02685,-0.00021,5,3.5,,
3.1,0.02686,-0.00016,5,3.5,,
3.2,0.02688,-0.00011,5,3.5,,
3.3,0.0269,-7.00E-05,5,3.5,,
3.4,0.02691,-4.00E-05,5,3.5,,
3.5,0.0269,0,5,3.5,,
3.6,0.02691,3.00E-05,5,3.5,,
3.7,0.0269,5.00E-05,5,3.5,,
3.8,0.02689,7.00E-05,5,3.5,,
3.9,0.02688,8.00E-05,5,3.5,,
4,0.02688,1.00E-04,5,3.5,,
4.1,0.02685,0.00012,5,3.5,,
4.2,0.02685,0.00013,5,3.5,,
4.3,0.02683,0.00015,5,3.5,,
4.4,0.02682,0.00016,5,3.5,,
4.5,0.02681,0.00017,5,3.5,,
4.6,0.02679,0.00018,5,3.5,,
4.7,0.02677,0.00019,5,3.5,,
4.8,0.02676,0.0002,5,3.5,,
4.9,0.02674,0.00021,5,3.5,,
0.1,0,0,5,3,86,
0.2,0,0,5,3,,
0.3,0,0,5,3,,
0.4,0.00374,-0.01765,5,3,,
0.5,0.00519,-0.01272,5,3,,
0.6,0.00627,-0.00973,5,3,,
0.7,0.00714,-0.00734,5,3,,
0.8,0.00781,-0.00583,5,3,,
0.9,0.00834,-0.00484,5,3,,
1,0.00878,-0.00411,5,3,,
1.1,0.00915,-0.00353,5,3,,
1.2,0.00947,-0.00304,5,3,,
1.3,0.00974,-0.0026,5,3,,
1.4,0.00999,-0.00221,5,3,,
1.5,0.01021,-0.0019,5,3,,
1.6,0.01038,-0.00166,5,3,,
1.7,0.01054,-0.00148,5,3,,
1.8,0.01067,-0.00133,5,3,,
1.9,0.01079,-0.00119,5,3,,
2,0.01092,-0.00105,5,3,,
2.1,0.01103,-0.00094,5,3,,
2.2,0.01112,-0.00083,5,3,,
2.3,0.0112,-0.00076,5,3,,
2.4,0.01126,-0.00069,5,3,,
2.5,0.01131,-0.00064,5,3,,
2.6,0.01136,-0.00059,5,3,,
2.7,0.01142,-0.00054,5,3,,
2.8,0.01146,-0.00049,5,3,,
2.9,0.01152,-0.00043,5,3,,
3,0.01156,-0.00038,5,3,,
3.1,0.0116,-0.00033,5,3,,
3.2,0.01164,-0.00029,5,3,,
3.3,0.01167,-0.00025,5,3,,
3.4,0.01169,-0.00022,5,3,,
3.5,0.01171,-0.00019,5,3,,
3.6,0.01173,-0.00016,5,3,,
3.7,0.01174,-0.00014,5,3,,
3.8,0.01175,-0.00013,5,3,,
3.9,0.01176,-0.00012,5,3,,
4,0.01177,-1.00E-04,5,3,,
4.1,0.01177,-9.00E-05,5,3,,
4.2,0.01178,-7.00E-05,5,3,,
4.3,0.01178,-6.00E-05,5,3,,
4.4,0.0118,-4.00E-05,5,3,,
4.5,0.0118,-4.00E-05,5,3,,
4.6,0.01181,-2.00E-05,5,3,,
4.7,0.01181,-1.00E-05,5,3,,
4.8,0.01182,0,5,3,,
4.9,0.01182,1.00E-05,5,3,,
0.1,0,0,5,2.5,87,
0.2,0,0,5,2.5,,
0.3,0,0,5,2.5,,
0.4,-0.01308,-0.01443,5,2.5,,
0.5,-0.01186,-0.01066,5,2.5,,
0.6,-0.01095,-0.00852,5,2.5,,
0.7,-0.01017,-0.00665,5,2.5,,
0.8,-0.00955,-0.00547,5,2.5,,
0.9,-0.00905,-0.0047,5,2.5,,
1,-0.00862,-0.00412,5,2.5,,
1.1,-0.00824,-0.00365,5,2.5,,
1.2,-0.0079,-0.00323,5,2.5,,
1.3,-0.0076,-0.00286,5,2.5,,
1.4,-0.00732,-0.00253,5,2.5,,
1.5,-0.00707,-0.00228,5,2.5,,
1.6,-0.00686,-0.00208,5,2.5,,
1.7,-0.00666,-0.00193,5,2.5,,
1.8,-0.00648,-0.00179,5,2.5,,
1.9,-0.00631,-0.00166,5,2.5,,
2,-0.00614,-0.00153,5,2.5,,
2.1,-0.00598,-0.00142,5,2.5,,
2.2,-0.00585,-0.00133,5,2.5,,
2.3,-0.00572,-0.00126,5,2.5,,
2.4,-0.00561,-0.0012,5,2.5,,
2.5,-0.00551,-0.00115,5,2.5,,
2.6,-0.00541,-0.00109,5,2.5,,
2.7,-0.0053,-0.00103,5,2.5,,
2.8,-0.0052,-0.00098,5,2.5,,
2.9,-0.0051,-0.00091,5,2.5,,
3,-0.005,-0.00086,5,2.5,,
3.1,-0.00492,-0.00081,5,2.5,,
3.2,-0.00483,-0.00076,5,2.5,,
3.3,-0.00475,-0.00072,5,2.5,,
3.4,-0.00468,-0.00069,5,2.5,,
3.5,-0.00462,-0.00066,5,2.5,,
3.6,-0.00455,-0.00063,5,2.5,,
3.7,-0.0045,-0.00061,5,2.5,,
3.8,-0.00444,-0.0006,5,2.5,,
3.9,-0.00439,-0.00058,5,2.5,,
4,-0.00433,-0.00056,5,2.5,,
4.1,-0.00429,-0.00054,5,2.5,,
4.2,-0.00423,-0.00053,5,2.5,,
4.3,-0.00419,-0.00051,5,2.5,,
4.4,-0.00413,-0.00049,5,2.5,,
4.5,-0.00408,-0.00048,5,2.5,,
4.6,-0.00403,-0.00046,5,2.5,,
4.7,-0.00398,-0.00044,5,2.5,,
4.8,-0.00393,-0.00042,5,2.5,,
4.9,-0.00388,-0.00041,5,2.5,,
0.1,0,0,5,2,88,
0.2,0,0,5,2,,
0.3,0,0,5,2,,
0.4,-0.03277,-0.01166,5,2,,
0.5,-0.03173,-0.00943,5,2,,
0.6,-0.03088,-0.00827,5,2,,
0.7,-0.0301,-0.00701,5,2,,
0.8,-0.02943,-0.00621,5,2,,
0.9,-0.02884,-0.00567,5,2,,
1,-0.0283,-0.00525,5,2,,
1.1,-0.0278,-0.00487,5,2,,
1.2,-0.02734,-0.0045,5,2,,
1.3,-0.02691,-0.00417,5,2,,
1.4,-0.0265,-0.0039,5,2,,
1.5,-0.02611,-0.00367,5,2,,
1.6,-0.02576,-0.00349,5,2,,
1.7,-0.02542,-0.00332,5,2,,
1.8,-0.02511,-0.00317,5,2,,
1.9,-0.02479,-0.00302,5,2,,
2,-0.02449,-0.00288,5,2,,
2.1,-0.0242,-0.00276,5,2,,
2.2,-0.02393,-0.00265,5,2,,
2.3,-0.02368,-0.00256,5,2,,
2.4,-0.02343,-0.00248,5,2,,
2.5,-0.0232,-0.00241,5,2,,
2.6,-0.02297,-0.00233,5,2,,
2.7,-0.02274,-0.00225,5,2,,
2.8,-0.02252,-0.00217,5,2,,
2.9,-0.02229,-0.00208,5,2,,
3,-0.02208,-0.00201,5,2,,
3.1,-0.02189,-0.00193,5,2,,
3.2,-0.02169,-0.00187,5,2,,
3.3,-0.02151,-0.00182,5,2,,
3.4,-0.02134,-0.00178,5,2,,
3.5,-0.02119,-0.00174,5,2,,
3.6,-0.02103,-0.0017,5,2,,
3.7,-0.02089,-0.00168,5,2,,
3.8,-0.02075,-0.00166,5,2,,
3.9,-0.02061,-0.00164,5,2,,
4,-0.02047,-0.00161,5,2,,
4.1,-0.02034,-0.00159,5,2,,
4.2,-0.02021,-0.00157,5,2,,
4.3,-0.02008,-0.00154,5,2,,
4.4,-0.01994,-0.00152,5,2,,
4.5,-0.01981,-0.0015,5,2,,
4.6,-0.01968,-0.00147,5,2,,
4.7,-0.01955,-0.00145,5,2,,
4.8,-0.01942,-0.00142,5,2,,
4.9,-0.01929,-0.0014,5,2,,
0.1,0,0,5.5,7,89,
0.2,0,0,5.5,7,,
0.3,0.04445,-0.93871,5.5,7,,
0.4,0.08111,-0.03882,5.5,7,,
0.5,0.08428,-0.02881,5.5,7,,
0.6,0.08667,-0.02248,5.5,7,,
0.7,0.08864,-0.01729,5.5,7,,
0.8,0.09025,-0.01333,5.5,7,,
0.9,0.0915,-0.0107,5.5,7,,
1,0.09253,-0.00891,5.5,7,,
1.1,0.0934,-0.00762,5.5,7,,
1.2,0.09414,-0.00668,5.5,7,,
1.3,0.09477,-0.00598,5.5,7,,
1.4,0.09533,-0.00541,5.5,7,,
1.5,0.09582,-0.00494,5.5,7,,
1.6,0.09624,-0.00452,5.5,7,,
1.7,0.09661,-0.00414,5.5,7,,
1.8,0.09695,-0.00379,5.5,7,,
1.9,0.09726,-0.00343,5.5,7,,
2,0.09756,-0.00307,5.5,7,,
2.1,0.09783,-0.00273,5.5,7,,
2.2,0.09808,-0.0024,5.5,7,,
2.3,0.0983,-0.00209,5.5,7,,
2.4,0.0985,-0.00181,5.5,7,,
2.5,0.09867,-0.00157,5.5,7,,
2.6,0.09883,-0.00136,5.5,7,,
2.7,0.09898,-0.00117,5.5,7,,
2.8,0.09911,-0.00101,5.5,7,,
2.9,0.09923,-0.00087,5.5,7,,
3,0.09934,-0.00075,5.5,7,,
3.1,0.09943,-0.00064,5.5,7,,
3.2,0.09952,-0.00056,5.5,7,,
3.3,0.09959,-0.00048,5.5,7,,
3.4,0.09967,-0.00043,5.5,7,,
3.5,0.09972,-0.00038,5.5,7,,
3.6,0.09978,-0.00033,5.5,7,,
3.7,0.09983,-0.0003,5.5,7,,
3.8,0.09988,-0.00028,5.5,7,,
3.9,0.09992,-0.00026,5.5,7,,
4,0.09997,-0.00024,5.5,7,,
4.1,0.09999,-0.00023,5.5,7,,
4.2,0.10003,-0.00021,5.5,7,,
4.3,0.10006,-0.0002,5.5,7,,
4.4,0.1001,-0.00019,5.5,7,,
4.5,0.10012,-0.00019,5.5,7,,
4.6,0.10014,-0.00018,5.5,7,,
4.7,0.10015,-0.00017,5.5,7,,
4.8,0.10017,-0.00016,5.5,7,,
4.9,0.10018,-0.00016,5.5,7,,
0.1,0,0,5.5,6.5,90,
0.2,0,0,5.5,6.5,,
0.3,0.0374,-0.93673,5.5,6.5,,
0.4,0.07391,-0.03716,5.5,6.5,,
0.5,0.07695,-0.02744,5.5,6.5,,
0.6,0.07924,-0.02139,5.5,6.5,,
0.7,0.08111,-0.01644,5.5,6.5,,
0.8,0.08263,-0.01268,5.5,6.5,,
0.9,0.08382,-0.0102,5.5,6.5,,
1,0.08479,-0.0085,5.5,6.5,,
1.1,0.08562,-0.00727,5.5,6.5,,
1.2,0.08632,-0.00637,5.5,6.5,,
1.3,0.08691,-0.00568,5.5,6.5,,
1.4,0.08743,-0.00512,5.5,6.5,,
1.5,0.08789,-0.00463,5.5,6.5,,
1.6,0.08828,-0.00421,5.5,6.5,,
1.7,0.08864,-0.00383,5.5,6.5,,
1.8,0.08895,-0.00347,5.5,6.5,,
1.9,0.08925,-0.00311,5.5,6.5,,
2,0.08953,-0.00275,5.5,6.5,,
2.1,0.08978,-0.00242,5.5,6.5,,
2.2,0.09001,-0.0021,5.5,6.5,,
2.3,0.09021,-0.00181,5.5,6.5,,
2.4,0.09039,-0.00157,5.5,6.5,,
2.5,0.09054,-0.00136,5.5,6.5,,
2.6,0.09068,-0.00118,5.5,6.5,,
2.7,0.09081,-0.00102,5.5,6.5,,
2.8,0.09092,-0.00089,5.5,6.5,,
2.9,0.09103,-0.00077,5.5,6.5,,
3,0.09112,-0.00067,5.5,6.5,,
3.1,0.0912,-0.00058,5.5,6.5,,
3.2,0.09128,-0.00051,5.5,6.5,,
3.3,0.09134,-0.00045,5.5,6.5,,
3.4,0.09141,-0.0004,5.5,6.5,,
3.5,0.09145,-0.00036,5.5,6.5,,
3.6,0.09151,-0.00032,5.5,6.5,,
3.7,0.09155,-0.0003,5.5,6.5,,
3.8,0.09159,-0.00028,5.5,6.5,,
3.9,0.09162,-0.00026,5.5,6.5,,
4,0.09166,-0.00024,5.5,6.5,,
4.1,0.09168,-0.00022,5.5,6.5,,
4.2,0.09171,-0.00021,5.5,6.5,,
4.3,0.09173,-0.00019,5.5,6.5,,
4.4,0.09175,-0.00018,5.5,6.5,,
4.5,0.09177,-0.00017,5.5,6.5,,
4.6,0.09178,-0.00016,5.5,6.5,,
4.7,0.09178,-0.00015,5.5,6.5,,
4.8,0.09179,-0.00014,5.5,6.5,,
4.9,0.09179,-0.00013,5.5,6.5,,
0.1,0,0,5.5,6,91,
0.2,0,0,5.5,6,,
0.3,0.0298,-0.93435,5.5,6,,
